user_id,age_group,gender,location,signup_date,preferred_genres,activity_level,subscription_type
user_000308,45-54,M,AU,2025-08-03,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,premium
user_000309,35-44,F,AU,2025-09-20,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000310,65+,F,JP,2025-10-18,"[""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",high,free
user_000311,25-34,F,UK,2024-06-01,"[""Mystery"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,premium
user_000312,25-34,M,JP,2024-06-30,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""Romance""]",low,premium
user_000313,35-44,F,US,2024-03-15,"[""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000314,35-44,M,FR,2025-07-23,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",high,free
user_000315,18-24,M,DE,2025-10-07,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror""]",medium,free
user_000316,25-34,M,AU,2024-10-23,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,premium
user_000317,18-24,F,UK,2025-03-28,"[""Action"", ""Crime"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000318,45-54,Other,US,2024-04-21,"[""Mystery"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""History""]",low,premium
user_000319,35-44,M,US,2025-11-09,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,premium
user_000320,25-34,M,US,2025-09-23,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",medium,free
user_000321,35-44,M,JP,2025-12-13,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000322,55-64,F,CA,2025-08-14,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000323,45-54,Other,DE,2025-10-05,"[""Mystery"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Western"", ""History""]",medium,premium
user_000324,35-44,M,AU,2024-01-18,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",high,free
user_000325,45-54,M,CA,2025-06-21,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Horror"", ""History""]",low,free
user_000326,55-64,M,DE,2024-08-29,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",medium,premium
user_000327,25-34,M,US,2025-11-10,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",high,premium
user_000328,35-44,F,CA,2025-08-08,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000329,55-64,M,JP,2025-09-22,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",medium,premium
user_000330,18-24,M,US,2025-08-14,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000331,65+,F,US,2024-07-13,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000332,45-54,F,IN,2025-07-28,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Western"", ""Family"", ""Romance""]",medium,premium
user_000333,55-64,M,IN,2024-03-19,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,premium
user_000334,25-34,F,KR,2025-09-28,"[""Thriller"", ""History"", ""Comedy"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000335,25-34,M,UK,2025-09-18,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",low,free
user_000336,25-34,Other,DE,2024-06-10,"[""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Romance""]",high,free
user_000337,55-64,F,UK,2025-08-18,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,premium
user_000338,25-34,F,US,2024-12-01,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000339,18-24,M,US,2024-08-10,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror"", ""Family""]",high,free
user_000340,65+,M,US,2025-08-03,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,free
user_000341,18-24,F,US,2024-06-14,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000342,25-34,M,JP,2024-01-17,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000343,65+,M,FR,2024-05-20,"[""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",high,free
user_000344,18-24,M,US,2024-08-26,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",low,free
user_000345,18-24,F,BR,2025-09-22,"[""Mystery"", ""Action"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",high,free
user_000346,25-34,F,CA,2025-12-06,"[""Thriller"", ""Animation"", ""Comedy"", ""Music"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000347,55-64,M,US,2024-07-22,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",medium,free
user_000348,55-64,F,JP,2025-04-12,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000349,35-44,M,US,2024-10-18,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""History""]",medium,free
user_000350,35-44,M,US,2025-12-17,"[""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,premium
user_000351,55-64,F,UK,2025-01-25,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",low,free
user_000352,35-44,F,US,2025-11-16,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000353,25-34,F,UK,2024-03-24,"[""Thriller"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000354,35-44,F,KR,2025-12-09,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000355,25-34,F,UK,2024-05-09,"[""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,premium
user_000356,18-24,F,UK,2025-12-03,"[""Mystery"", ""Action"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000357,55-64,F,DE,2024-07-12,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000358,25-34,F,CA,2024-03-19,"[""Thriller"", ""Animation"", ""History"", ""Crime"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000359,18-24,F,US,2024-11-12,"[""Action"", ""Thriller"", ""Crime"", ""Animation"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000360,65+,F,US,2025-06-15,"[""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000361,55-64,F,US,2024-08-16,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,free
user_000362,45-54,F,US,2025-03-18,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000363,65+,M,JP,2025-01-07,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000364,25-34,M,DE,2024-10-07,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000365,35-44,M,BR,2025-02-24,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000366,65+,F,AU,2024-07-04,"[""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,premium
user_000367,45-54,M,US,2025-06-01,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""History""]",high,free
user_000368,25-34,M,UK,2024-01-01,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,premium
user_000369,25-34,M,US,2025-11-06,"[""Mystery"", ""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",high,free
user_000370,25-34,F,KR,2025-01-27,"[""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Western"", ""Family"", ""Romance""]",high,premium
user_000371,25-34,F,UK,2025-06-08,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000372,55-64,F,US,2025-06-25,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000373,65+,M,US,2025-05-04,"[""Action"", ""Thriller"", ""Animation"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,premium
user_000374,55-64,M,CA,2024-09-22,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",high,premium
user_000375,35-44,F,CA,2024-02-20,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,free
user_000376,45-54,F,DE,2025-04-29,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000377,35-44,M,US,2024-08-28,"[""Action"", ""Thriller"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,premium
user_000378,18-24,M,JP,2024-08-16,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Music"", ""War"", ""Science Fiction"", ""Horror"", ""Family""]",low,free
user_000379,45-54,F,US,2025-09-10,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000380,35-44,M,JP,2025-06-09,"[""Action"", ""Thriller"", ""Animation"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,premium
user_000381,25-34,F,US,2024-08-06,"[""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000382,25-34,F,BR,2024-08-13,"[""Thriller"", ""History"", ""Comedy"", ""Drama"", ""Western"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000383,45-54,F,AU,2024-10-24,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000384,45-54,M,DE,2024-10-20,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",medium,premium
user_000385,18-24,F,UK,2024-08-03,"[""Action"", ""Comedy"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000386,35-44,F,AU,2024-04-02,"[""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000387,55-64,M,JP,2024-11-02,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",medium,free
user_000388,18-24,M,JP,2025-11-17,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Fantasy"", ""War"", ""Science Fiction"", ""Horror""]",medium,premium
user_000389,35-44,M,US,2025-05-09,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000390,18-24,M,AU,2025-10-20,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror""]",medium,premium
user_000391,65+,F,UK,2025-03-24,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,premium
user_000392,18-24,M,KR,2024-08-06,"[""Action"", ""Thriller"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",medium,free
user_000393,35-44,M,US,2025-02-03,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000394,18-24,F,US,2023-12-31,"[""Mystery"", ""Action"", ""Comedy"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000395,65+,M,UK,2024-07-27,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",high,premium
user_000396,25-34,F,UK,2024-11-09,"[""Thriller"", ""Animation"", ""Comedy"", ""Music"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000397,18-24,F,UK,2025-02-26,"[""Action"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000398,55-64,M,DE,2025-04-22,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",low,premium
user_000399,45-54,F,US,2024-12-04,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000400,25-34,M,IN,2024-11-18,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",low,free
user_000401,55-64,M,JP,2024-06-04,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",low,free
user_000402,18-24,M,IN,2024-12-10,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family""]",low,free
user_000403,35-44,M,KR,2025-10-19,"[""Action"", ""Thriller"", ""Documentary"", ""Music"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,free
user_000404,65+,F,IN,2025-08-03,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000405,25-34,F,BR,2024-05-03,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Western"", ""Family"", ""Romance""]",low,free
user_000406,25-34,F,UK,2024-03-01,"[""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Horror"", ""Family"", ""Romance""]",high,free
user_000407,25-34,M,US,2025-01-10,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",low,free
user_000408,55-64,F,CA,2025-04-06,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,premium
user_000409,45-54,M,FR,2024-09-01,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000410,35-44,F,US,2025-08-20,"[""Action"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,premium
user_000411,45-54,M,UK,2025-07-02,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",medium,free
user_000412,18-24,F,JP,2025-05-05,"[""Action"", ""Crime"", ""Animation"", ""Comedy"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000413,55-64,M,US,2024-06-12,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",low,free
user_000414,55-64,F,US,2024-05-24,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000415,55-64,M,UK,2024-01-17,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",high,premium
user_000416,18-24,M,UK,2024-06-26,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror""]",high,free
user_000417,35-44,M,DE,2024-12-12,"[""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",high,free
user_000418,55-64,Other,US,2025-09-12,"[""Mystery"", ""Romance"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""History""]",medium,free
user_000419,55-64,F,DE,2024-02-22,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000420,65+,F,US,2024-10-28,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,premium
user_000421,25-34,F,IN,2025-04-04,"[""Thriller"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",low,premium
user_000422,18-24,M,US,2024-05-21,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Fantasy"", ""War"", ""Science Fiction"", ""Horror""]",high,free
user_000423,25-34,M,DE,2025-05-23,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",low,premium
user_000424,55-64,F,BR,2024-12-26,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000425,45-54,F,US,2024-06-26,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Fantasy"", ""Drama"", ""Western"", ""Family"", ""Romance""]",high,free
user_000426,25-34,M,AU,2025-04-23,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,premium
user_000427,55-64,M,FR,2024-01-04,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",low,premium
user_000428,55-64,F,FR,2025-07-01,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,free
user_000429,55-64,M,US,2025-07-15,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,premium
user_000430,25-34,M,FR,2024-03-17,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Crime"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",high,free
user_000431,25-34,M,US,2024-11-05,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Romance""]",medium,premium
user_000432,45-54,F,US,2024-05-07,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Family"", ""Romance""]",high,free
user_000433,65+,F,US,2025-11-30,"[""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000434,45-54,M,US,2025-01-12,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",high,free
user_000435,55-64,M,DE,2024-02-05,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",medium,free
user_000436,25-34,M,US,2024-06-30,"[""Action"", ""Thriller"", ""Crime"", ""History"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000437,65+,F,JP,2025-09-11,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000438,25-34,F,DE,2024-11-28,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,free
user_000439,35-44,M,KR,2025-08-07,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000440,65+,M,UK,2025-05-01,"[""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",low,premium
user_000441,65+,M,KR,2025-12-22,"[""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",low,premium
user_000442,55-64,F,US,2025-03-10,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",high,premium
user_000443,25-34,F,US,2025-11-24,"[""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",high,free
user_000444,45-54,F,US,2025-10-12,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000445,35-44,M,AU,2025-03-22,"[""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000446,45-54,M,IN,2025-06-08,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Adventure"", ""History""]",high,free
user_000447,35-44,F,US,2025-01-02,"[""Crime"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000448,55-64,M,AU,2025-08-29,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",high,premium
user_000449,35-44,M,KR,2025-02-03,"[""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""History""]",medium,free
user_000450,18-24,F,DE,2025-10-16,"[""Action"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",high,premium
user_000451,35-44,F,UK,2025-06-26,"[""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000452,55-64,F,KR,2024-12-11,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000453,45-54,F,FR,2024-07-07,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",low,free
user_000454,18-24,M,UK,2024-06-28,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""War"", ""Science Fiction"", ""Western"", ""Adventure"", ""Horror""]",medium,premium
user_000455,45-54,F,CA,2025-04-10,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,free
user_000456,25-34,M,UK,2025-07-12,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Romance""]",low,free
user_000457,25-34,Other,US,2025-01-15,"[""Action"", ""Thriller"", ""Animation"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""Romance""]",medium,free
user_000458,45-54,M,US,2025-04-02,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",medium,free
user_000459,18-24,M,US,2024-07-18,"[""Action"", ""Thriller"", ""Animation"", ""Romance"", ""Comedy"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",low,free
user_000460,55-64,F,CA,2024-02-25,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,premium
