user_id,item_id,interaction_type,rating,timestamp,session_id,device_type,duration_seconds
user_000299,item_001138,watch,5.0,2025-01-23T11:10:20,session_3205,tablet,4221.0
user_000774,item_000679,purchase,1.0,2025-08-15T14:42:51,session_7453,desktop,
user_000388,item_001319,watch,3.4,2025-04-24T01:01:56,session_4757,mobile,2078.0
user_000243,item_000851,like,2.6,2025-11-26T19:30:59,session_5812,mobile,
user_000078,item_001453,watch,3.9,2025-06-16T09:14:49,session_8157,tablet,5021.0
user_000632,item_001276,view,4.9,2025-05-02T11:21:16,session_9633,mobile,
user_000219,item_000223,watch,3.2,2025-03-04T18:30:57,session_3170,tablet,6396.0
user_000451,item_000687,purchase,2.6,2025-04-19T06:23:16,session_3483,mobile,
user_000118,item_000169,view,5.0,2025-10-25T15:48:50,session_1024,tablet,
user_000539,item_000093,view,4.0,2025-02-26T15:17:48,session_2604,mobile,
user_000294,item_000002,watch,2.2,2025-11-17T05:11:14,session_8459,mobile,386.0
user_000455,item_000326,like,4.8,2025-03-04T17:38:30,session_6661,mobile,
user_000488,item_000938,watch,4.8,2025-02-16T15:54:27,session_4870,mobile,1952.0
user_000618,item_000450,watch,3.6,2025-11-28T23:40:35,session_9020,desktop,1748.0
user_000231,item_000740,view,3.8,2025-05-28T22:10:06,session_1010,tablet,
user_000349,item_000095,watch,3.4,2025-07-23T15:12:40,session_8537,desktop,2949.0
user_000698,item_000781,purchase,5.0,2025-08-17T12:57:50,session_3936,desktop,
user_000231,item_001357,like,3.2,2025-09-17T09:33:38,session_5606,desktop,
user_000102,item_000032,purchase,3.2,2025-04-11T18:35:33,session_6679,tablet,
user_000577,item_000290,view,4.0,2025-11-05T23:37:33,session_2529,tablet,
user_000102,item_000878,watch,2.1,2025-03-31T18:38:39,session_5428,mobile,4628.0
user_000508,item_000773,purchase,4.0,2025-02-09T20:45:35,session_4852,desktop,
user_000657,item_000770,view,1.9,2025-12-17T16:12:12,session_6229,desktop,
user_000192,item_000214,view,4.4,2025-11-27T20:12:12,session_5649,tablet,
user_000693,item_000216,like,3.5,2025-02-03T12:06:49,session_8287,mobile,
user_000640,item_001449,watch,3.8,2025-01-18T06:53:59,session_4534,mobile,2414.0
user_000151,item_000172,share,2.3,2025-11-22T23:52:40,session_1523,mobile,
user_000627,item_000862,view,3.1,2025-06-21T18:43:47,session_8529,mobile,
user_000114,item_001020,watch,3.6,2025-06-22T18:14:08,session_5806,tablet,1892.0
user_000003,item_001403,watch,4.1,2025-10-06T07:41:50,session_9158,mobile,2534.0
user_000260,item_000098,watch,5.0,2025-08-01T19:15:53,session_1465,desktop,1003.0
user_000085,item_000925,view,3.5,2025-12-26T04:10:23,session_9122,tablet,
user_000552,item_000962,watch,3.8,2025-05-11T21:27:59,session_2279,mobile,1230.0
user_000310,item_000174,like,5.0,2025-06-09T08:36:32,session_3935,desktop,
user_000297,item_000754,like,3.5,2025-07-27T19:23:11,session_1611,desktop,
user_000393,item_000460,view,4.2,2025-06-11T11:40:52,session_2263,desktop,
user_000146,item_000723,view,4.8,2025-01-06T11:34:13,session_2396,mobile,
user_000792,item_001339,view,4.4,2025-06-27T06:31:32,session_6846,mobile,
user_000436,item_000854,view,3.3,2025-09-01T17:54:58,session_1923,mobile,
user_000547,item_001342,like,3.4,2025-05-10T00:17:18,session_1341,mobile,
user_000477,item_001037,purchase,3.4,2025-05-03T12:03:07,session_3071,mobile,
user_000099,item_000479,view,3.7,2025-01-30T14:21:53,session_8722,desktop,
user_000094,item_000208,watch,3.7,2025-05-19T23:01:13,session_7323,desktop,6177.0
user_000550,item_000570,watch,2.7,2025-03-04T16:55:19,session_4918,tablet,6409.0
user_000658,item_001232,purchase,2.4,2025-08-21T21:54:51,session_8389,tablet,
user_000762,item_000288,watch,4.7,2025-09-03T18:17:51,session_6998,tablet,640.0
user_000397,item_000255,watch,4.9,2025-12-05T23:59:11,session_2755,mobile,4881.0
user_000079,item_000820,share,4.3,2025-02-08T03:12:26,session_4173,desktop,
user_000137,item_000365,view,3.1,2025-12-07T19:07:05,session_3283,tablet,
user_000533,item_000395,watch,2.1,2025-12-16T22:47:55,session_4368,tablet,738.0
user_000053,item_001491,share,2.5,2025-03-17T23:14:28,session_1403,desktop,
user_000037,item_000589,view,3.9,2025-08-19T06:29:43,session_5830,tablet,
user_000740,item_000189,purchase,3.9,2025-04-15T20:43:22,session_3622,mobile,
user_000589,item_001133,watch,5.0,2025-10-22T12:54:56,session_7444,desktop,6721.0
user_000773,item_000312,view,4.2,2025-10-13T21:17:31,session_7161,mobile,
user_000078,item_001216,view,4.0,2025-05-08T10:05:19,session_7071,desktop,
user_000609,item_000365,like,3.0,2025-12-24T02:03:13,session_7305,desktop,
user_000230,item_000609,watch,3.7,2025-06-29T19:47:59,session_5622,mobile,6854.0
user_000451,item_001202,like,5.0,2025-08-20T18:27:27,session_8403,desktop,
user_000763,item_000920,watch,5.0,2025-08-03T19:10:26,session_8894,desktop,635.0
user_000504,item_001360,view,3.5,2025-12-27T18:28:37,session_1194,desktop,
user_000364,item_000646,watch,3.0,2025-05-12T07:21:10,session_3339,desktop,5961.0
user_000774,item_000075,watch,3.7,2025-04-06T23:23:38,session_7992,desktop,1236.0
user_000295,item_001441,like,4.4,2025-07-05T18:34:03,session_7151,desktop,
user_000493,item_000610,view,3.2,2025-12-30T13:02:44,session_4097,desktop,
user_000768,item_000017,view,5.0,2025-11-25T12:39:31,session_4639,mobile,
user_000111,item_001365,view,3.4,2025-01-07T17:07:22,session_7227,desktop,
user_000240,item_000608,watch,3.1,2025-04-25T21:36:38,session_7070,mobile,783.0
user_000654,item_001064,watch,4.6,2025-03-01T23:43:20,session_5586,mobile,2119.0
user_000004,item_000793,view,4.2,2025-08-29T23:43:47,session_5278,mobile,
user_000654,item_001465,view,4.9,2025-09-12T19:50:03,session_9596,desktop,
user_000561,item_000764,view,4.3,2025-04-10T20:21:33,session_7049,desktop,
user_000514,item_001228,purchase,3.4,2025-12-29T12:14:27,session_5273,desktop,
user_000269,item_000604,view,2.9,2025-05-02T21:28:23,session_8355,tablet,
user_000578,item_000412,view,4.7,2025-04-08T22:45:30,session_5258,mobile,
user_000751,item_001248,like,4.9,2026-01-03T09:40:37,session_1947,tablet,
user_000787,item_001038,view,3.0,2025-08-27T23:13:24,session_9686,mobile,
user_000488,item_001420,purchase,3.5,2025-08-28T13:32:16,session_9105,tablet,
user_000540,item_001042,purchase,3.6,2025-04-30T13:51:44,session_8423,tablet,
user_000656,item_000590,watch,3.7,2025-01-10T21:58:51,session_8884,mobile,6280.0
user_000238,item_000529,purchase,5.0,2025-11-19T23:21:33,session_1093,tablet,
user_000449,item_000017,view,3.9,2025-12-04T17:49:59,session_5285,desktop,
user_000110,item_000364,view,1.5,2025-01-07T23:43:57,session_3600,desktop,
user_000422,item_000620,like,4.8,2025-07-27T23:41:45,session_3528,desktop,
user_000221,item_001069,purchase,3.0,2025-04-19T13:06:01,session_1138,tablet,
user_000150,item_000613,view,2.1,2025-03-13T13:39:50,session_7031,tablet,
user_000656,item_000671,like,4.2,2025-06-20T06:20:04,session_8960,desktop,
user_000463,item_000767,watch,4.5,2025-05-26T17:52:11,session_1680,tablet,5914.0
user_000385,item_001371,like,2.1,2025-09-15T18:04:18,session_6107,desktop,
user_000110,item_001008,like,4.4,2025-04-07T22:30:10,session_5734,mobile,
user_000058,item_000074,watch,4.2,2025-05-22T13:20:33,session_1232,desktop,4685.0
user_000799,item_000451,purchase,5.0,2025-05-13T22:09:45,session_9590,tablet,
user_000272,item_001320,view,4.2,2025-07-10T08:29:04,session_4106,mobile,
user_000768,item_001116,like,2.4,2026-01-03T21:01:39,session_8535,mobile,
user_000270,item_000896,view,4.4,2025-06-03T04:29:37,session_1935,tablet,
user_000476,item_001117,like,4.1,2025-09-14T21:44:14,session_8795,mobile,
user_000108,item_000008,view,4.2,2025-02-16T12:51:36,session_3346,desktop,
user_000353,item_001002,watch,5.0,2025-05-05T18:31:19,session_7779,mobile,720.0
user_000044,item_000204,like,3.4,2025-04-10T12:40:38,session_8250,desktop,
user_000299,item_001249,view,3.5,2025-03-16T18:03:04,session_9415,mobile,
user_000135,item_001138,watch,4.7,2025-04-12T18:43:44,session_7524,desktop,6122.0
user_000557,item_001225,like,4.5,2025-02-03T16:00:33,session_6549,mobile,
user_000464,item_000415,like,2.6,2025-06-18T16:03:53,session_1338,mobile,
user_000006,item_001111,watch,5.0,2025-09-01T09:48:08,session_3169,tablet,986.0
user_000173,item_000938,purchase,4.3,2025-10-20T17:35:53,session_4574,tablet,
user_000326,item_000388,share,2.2,2025-12-04T06:07:59,session_2255,tablet,
user_000751,item_000710,watch,1.3,2025-11-10T20:12:50,session_5400,tablet,4847.0
user_000114,item_000476,watch,4.1,2025-11-28T13:58:29,session_8149,tablet,4274.0
user_000488,item_000110,watch,4.0,2025-01-07T16:02:53,session_2800,desktop,5058.0
user_000081,item_000112,watch,2.2,2025-02-21T20:14:53,session_3940,tablet,1257.0
user_000761,item_001099,watch,4.4,2025-10-09T18:36:24,session_5215,mobile,4863.0
user_000337,item_001462,view,4.5,2025-03-28T13:24:07,session_8088,desktop,
user_000149,item_000741,view,1.0,2025-03-10T00:01:55,session_3554,desktop,
user_000259,item_000459,view,1.9,2025-01-22T18:50:52,session_7397,desktop,
user_000334,item_001138,like,5.0,2025-08-01T19:45:17,session_3567,tablet,
user_000085,item_000500,watch,3.6,2025-03-26T15:42:50,session_3325,desktop,6860.0
user_000269,item_001139,like,1.8,2025-01-30T22:03:21,session_8644,desktop,
user_000632,item_000290,like,3.5,2025-01-26T22:21:00,session_3795,desktop,
user_000145,item_000766,watch,4.2,2025-09-20T17:41:49,session_3266,desktop,1793.0
user_000383,item_001238,watch,4.4,2025-09-30T12:42:29,session_6248,desktop,4152.0
user_000509,item_001061,view,3.2,2025-05-03T01:54:43,session_4183,mobile,
user_000158,item_000548,view,5.0,2025-12-02T03:44:13,session_3134,mobile,
user_000240,item_001221,view,1.0,2025-01-30T22:28:27,session_8573,desktop,
user_000314,item_000496,view,4.1,2025-07-31T22:10:11,session_9360,tablet,
user_000500,item_000635,view,2.3,2025-12-18T13:31:58,session_4199,tablet,
user_000063,item_000951,view,4.8,2025-12-25T11:39:27,session_4774,mobile,
user_000714,item_001399,watch,4.8,2025-08-17T23:24:26,session_7412,desktop,6236.0
user_000178,item_000872,like,4.1,2025-04-30T16:02:40,session_3566,tablet,
user_000624,item_001030,purchase,3.1,2025-08-30T11:58:40,session_1680,desktop,
user_000731,item_001175,watch,3.5,2025-08-11T20:26:19,session_6368,desktop,6833.0
user_000328,item_000572,share,4.6,2025-01-19T13:54:16,session_5991,desktop,
user_000352,item_000139,watch,3.6,2025-02-18T21:45:07,session_5016,tablet,6708.0
user_000648,item_001320,view,3.5,2025-11-30T12:22:12,session_5172,mobile,
user_000476,item_000763,view,3.2,2025-12-04T22:37:13,session_3859,tablet,
user_000475,item_001022,watch,3.1,2025-03-07T23:09:59,session_3843,desktop,6317.0
user_000386,item_001016,like,4.8,2025-09-18T01:20:16,session_9753,tablet,
user_000131,item_001122,view,3.1,2025-02-01T15:19:49,session_5745,desktop,
user_000705,item_000502,watch,1.9,2025-06-06T19:40:17,session_1960,mobile,6006.0
user_000030,item_001145,watch,2.6,2025-09-06T20:09:41,session_2640,desktop,1944.0
user_000393,item_001090,watch,3.4,2025-03-16T10:48:54,session_5815,desktop,1678.0
user_000567,item_000736,watch,3.3,2025-09-18T20:11:13,session_3235,mobile,2533.0
user_000340,item_000280,view,4.8,2025-05-20T16:13:22,session_7350,desktop,
user_000527,item_001149,like,4.4,2025-08-15T19:08:49,session_9582,tablet,
user_000751,item_001101,view,3.4,2025-03-10T21:52:23,session_8934,tablet,
user_000377,item_001283,like,4.9,2025-10-25T23:57:40,session_3437,tablet,
user_000005,item_000636,watch,3.3,2025-09-15T06:14:53,session_9964,mobile,956.0
user_000238,item_001302,view,4.4,2025-06-29T23:29:40,session_7499,mobile,
user_000626,item_000258,view,2.4,2025-09-20T15:43:29,session_8894,mobile,
user_000101,item_001293,like,4.1,2025-06-19T19:56:05,session_2887,mobile,
user_000364,item_000024,like,5.0,2025-09-23T19:33:06,session_7233,mobile,
user_000216,item_001455,view,2.0,2025-08-08T21:39:17,session_3628,tablet,
user_000075,item_000641,purchase,4.7,2025-11-16T20:56:46,session_7635,desktop,
user_000039,item_000595,view,3.8,2025-06-09T20:04:24,session_4309,tablet,
user_000023,item_000355,view,1.8,2025-07-03T22:28:52,session_3246,mobile,
user_000379,item_000622,view,2.1,2025-02-02T13:03:01,session_5338,desktop,
user_000015,item_000329,view,2.5,2025-12-27T11:31:14,session_3266,mobile,
user_000693,item_000785,watch,4.4,2025-04-05T19:25:36,session_5736,mobile,3687.0
user_000658,item_001284,share,3.3,2025-11-16T21:12:35,session_1139,tablet,
user_000538,item_000156,view,4.0,2025-08-02T21:59:10,session_7448,desktop,
user_000754,item_000915,view,1.0,2025-03-14T23:05:19,session_5038,mobile,
user_000764,item_001257,watch,4.6,2025-02-19T18:14:55,session_9240,desktop,672.0
user_000111,item_000773,purchase,5.0,2025-10-09T00:27:46,session_5781,mobile,
user_000606,item_001046,view,5.0,2025-03-14T19:42:51,session_5215,tablet,
user_000390,item_000646,share,2.3,2025-11-05T19:18:12,session_9293,tablet,
user_000518,item_001228,purchase,3.1,2025-10-02T18:04:26,session_9146,desktop,
user_000725,item_000936,view,4.1,2025-03-23T19:44:34,session_6127,desktop,
user_000052,item_000188,watch,4.6,2025-05-23T22:18:42,session_8775,desktop,2046.0
user_000597,item_000420,share,5.0,2025-11-06T16:08:50,session_9327,tablet,
user_000495,item_001408,share,2.2,2025-04-17T16:10:41,session_6000,desktop,
user_000621,item_001097,watch,1.9,2025-05-29T13:36:35,session_9899,mobile,1563.0
user_000294,item_001198,watch,3.2,2025-08-21T08:44:18,session_1432,tablet,5364.0
user_000286,item_001342,view,3.7,2025-03-24T06:00:07,session_5918,tablet,
user_000605,item_001327,view,3.5,2025-03-31T18:07:07,session_8753,desktop,
user_000539,item_000572,watch,5.0,2025-05-05T22:17:23,session_4420,tablet,6083.0
user_000032,item_000829,view,4.0,2025-03-28T23:28:45,session_9952,desktop,
user_000393,item_001090,watch,1.7,2025-01-01T21:47:27,session_3895,mobile,1970.0
user_000580,item_001045,watch,4.0,2025-11-20T06:15:59,session_1137,mobile,6141.0
user_000687,item_000659,view,4.4,2025-09-06T14:08:41,session_6675,tablet,
user_000359,item_000639,purchase,4.7,2025-04-12T06:38:21,session_4003,tablet,
user_000409,item_000449,watch,2.8,2025-02-27T21:29:53,session_8987,tablet,6144.0
user_000108,item_001494,like,3.4,2025-01-27T22:10:19,session_6933,tablet,
user_000501,item_001447,view,4.3,2025-06-28T21:07:14,session_2556,tablet,
user_000455,item_001378,like,3.1,2025-11-25T16:31:15,session_4379,desktop,
user_000570,item_000860,like,2.8,2025-01-26T08:57:18,session_3889,mobile,
user_000088,item_000625,purchase,5.0,2025-10-02T16:37:19,session_6103,mobile,
user_000507,item_000428,like,3.7,2025-06-05T23:30:04,session_8497,mobile,
user_000236,item_000784,view,3.3,2025-09-02T19:43:56,session_4534,desktop,
user_000685,item_000434,purchase,4.5,2025-11-23T21:37:05,session_1924,desktop,
user_000285,item_001476,watch,4.7,2025-06-11T23:49:49,session_3852,desktop,3578.0
user_000162,item_000009,view,5.0,2025-12-22T17:30:13,session_7955,desktop,
user_000203,item_000070,share,4.0,2025-09-02T17:12:54,session_3042,desktop,
user_000084,item_001232,watch,1.5,2025-04-25T22:00:41,session_3313,tablet,3476.0
user_000546,item_000320,view,4.4,2025-10-08T19:45:30,session_5804,mobile,
user_000682,item_000842,watch,4.6,2025-11-29T16:30:21,session_2685,desktop,1850.0
user_000406,item_001030,like,4.0,2025-09-11T19:50:08,session_1772,tablet,
user_000450,item_000197,watch,5.0,2025-08-08T13:47:22,session_1591,desktop,3106.0
user_000106,item_000689,watch,2.8,2025-12-16T23:41:08,session_9954,desktop,7036.0
user_000755,item_001450,watch,3.5,2025-07-26T12:21:36,session_5510,desktop,674.0
user_000430,item_001250,view,2.9,2025-09-27T02:13:06,session_2372,mobile,
user_000327,item_001420,view,3.6,2025-04-25T04:40:45,session_9878,desktop,
user_000174,item_000190,view,4.0,2025-05-10T22:53:08,session_2628,tablet,
user_000709,item_001173,purchase,3.3,2025-10-22T22:00:45,session_5022,desktop,
user_000173,item_000856,view,2.9,2025-05-20T22:47:07,session_6330,mobile,
user_000148,item_000738,watch,5.0,2025-04-18T22:05:27,session_6801,desktop,794.0
user_000204,item_000293,watch,3.6,2025-06-27T08:03:53,session_8212,tablet,6680.0
user_000635,item_000246,view,1.0,2025-07-17T20:28:05,session_5767,tablet,
user_000329,item_001453,like,3.8,2025-09-28T21:19:59,session_4257,mobile,
user_000004,item_001016,view,5.0,2025-03-23T16:18:50,session_6520,tablet,
user_000781,item_000104,purchase,2.5,2025-03-02T09:28:47,session_9006,desktop,
user_000297,item_000786,like,3.6,2025-09-14T03:57:26,session_6674,mobile,
user_000513,item_000365,watch,3.1,2025-06-03T14:15:12,session_3867,desktop,1846.0
user_000248,item_000361,purchase,4.4,2025-11-17T22:12:02,session_6447,desktop,
user_000474,item_001115,purchase,4.5,2025-04-27T22:52:24,session_7616,mobile,
user_000464,item_001384,view,4.3,2025-10-17T20:11:52,session_6514,mobile,
user_000390,item_001448,view,4.3,2025-12-10T13:02:59,session_7333,tablet,
user_000656,item_000661,watch,2.7,2025-05-26T22:01:32,session_6915,tablet,1242.0
user_000436,item_000337,view,5.0,2025-11-17T22:26:32,session_7713,desktop,
user_000354,item_001450,view,3.1,2025-06-17T06:47:13,session_3227,desktop,
user_000781,item_001011,view,4.5,2025-02-23T22:31:17,session_2757,tablet,
user_000726,item_000327,watch,3.6,2025-10-01T22:43:17,session_1229,tablet,6194.0
user_000266,item_000572,view,5.0,2025-05-26T14:33:18,session_9434,mobile,
user_000597,item_001145,view,4.7,2025-12-12T21:24:03,session_1116,mobile,
user_000068,item_000658,watch,3.8,2025-11-14T17:43:09,session_1126,tablet,4029.0
user_000108,item_000491,watch,3.3,2025-10-14T21:13:33,session_2994,tablet,1795.0
user_000693,item_001062,view,2.3,2025-05-18T21:41:09,session_8811,mobile,
user_000579,item_000288,view,5.0,2025-11-18T10:35:53,session_2733,tablet,
user_000547,item_000934,purchase,3.9,2025-02-22T23:38:08,session_2578,desktop,
user_000340,item_000602,watch,3.2,2025-05-17T09:29:47,session_6931,desktop,3478.0
user_000762,item_000840,view,2.2,2025-06-11T15:33:27,session_8201,tablet,
user_000327,item_000026,view,1.7,2025-10-25T21:08:26,session_3149,desktop,
user_000611,item_001309,view,1.0,2025-11-26T10:21:08,session_9492,tablet,
user_000230,item_000996,purchase,1.5,2025-02-28T16:58:50,session_7614,desktop,
user_000345,item_000229,watch,3.8,2025-12-11T07:05:31,session_9015,mobile,666.0
user_000211,item_001426,like,4.7,2025-03-25T04:57:18,session_5030,mobile,
user_000245,item_001266,like,1.7,2025-01-04T15:45:50,session_9010,tablet,
user_000436,item_000196,like,2.9,2025-06-20T18:50:51,session_6646,desktop,
user_000631,item_000477,purchase,2.4,2025-04-14T16:27:42,session_7060,mobile,
user_000095,item_000304,watch,3.3,2025-03-12T19:56:08,session_6250,desktop,6202.0
user_000434,item_000268,like,3.5,2025-06-30T12:21:07,session_7281,mobile,
user_000466,item_001381,like,5.0,2025-03-02T20:49:21,session_5126,tablet,
user_000709,item_001033,view,2.9,2025-11-03T18:34:05,session_4198,desktop,
user_000124,item_001441,like,4.4,2025-11-13T16:01:12,session_4304,desktop,
user_000411,item_001078,watch,4.2,2025-04-16T15:19:37,session_7812,tablet,4167.0
user_000451,item_000632,view,4.7,2025-03-09T08:19:41,session_5845,desktop,
user_000716,item_000500,like,4.1,2025-08-09T22:45:16,session_9828,mobile,
user_000527,item_000159,view,2.8,2025-06-30T16:54:31,session_4566,tablet,
user_000675,item_000039,view,4.1,2025-06-12T18:57:21,session_6340,tablet,
user_000556,item_000009,like,5.0,2025-11-06T18:30:17,session_1655,desktop,
user_000059,item_001008,watch,4.0,2025-07-01T18:21:04,session_4407,desktop,6289.0
user_000388,item_000401,view,3.8,2025-08-30T15:34:45,session_7812,desktop,
user_000709,item_000701,view,2.9,2025-05-08T21:36:58,session_8025,tablet,
user_000762,item_000254,watch,3.5,2025-02-12T22:50:17,session_5803,desktop,4060.0
user_000080,item_000180,share,3.9,2025-12-18T21:10:21,session_4905,tablet,
user_000712,item_000645,like,3.7,2025-09-14T18:49:40,session_5078,desktop,
user_000089,item_000403,watch,3.7,2025-08-15T19:49:29,session_3217,tablet,6012.0
user_000742,item_001104,view,1.7,2025-02-19T23:39:28,session_7907,desktop,
user_000431,item_000309,view,1.3,2025-07-07T23:45:49,session_1698,desktop,
user_000510,item_001175,view,4.2,2025-06-28T21:55:15,session_4819,mobile,
user_000384,item_001422,purchase,2.8,2025-03-19T19:43:31,session_8440,desktop,
user_000097,item_001462,purchase,3.9,2025-07-03T11:12:37,session_8686,mobile,
user_000767,item_000013,watch,4.2,2025-12-15T05:07:33,session_4047,tablet,480.0
user_000012,item_001271,view,4.4,2025-08-24T11:02:39,session_5022,desktop,
user_000754,item_001134,view,5.0,2025-05-02T18:11:30,session_2857,desktop,
user_000054,item_000895,watch,3.8,2025-04-27T15:27:25,session_7464,desktop,3598.0
user_000719,item_000992,view,1.6,2025-08-13T15:53:32,session_5370,desktop,
user_000520,item_001437,like,4.5,2025-08-10T09:31:45,session_8651,tablet,
user_000524,item_001011,view,4.6,2025-08-06T21:22:54,session_9201,tablet,
user_000721,item_001469,view,3.0,2025-07-11T23:39:46,session_6824,desktop,
user_000488,item_001219,view,3.7,2025-05-09T22:55:38,session_2418,desktop,
user_000616,item_001049,like,2.6,2025-05-15T19:26:04,session_1887,desktop,
user_000725,item_000943,view,3.5,2025-09-07T23:11:51,session_4691,tablet,
user_000551,item_000392,view,4.0,2025-02-14T23:54:46,session_4345,mobile,
user_000686,item_000905,like,3.2,2025-07-24T21:25:25,session_9523,desktop,
user_000555,item_000441,like,5.0,2025-06-21T20:38:36,session_9604,desktop,
user_000149,item_000513,view,3.9,2025-01-10T19:11:24,session_6422,mobile,
user_000656,item_000569,view,2.2,2025-05-19T19:56:20,session_3290,desktop,
user_000096,item_001139,watch,1.9,2025-04-04T17:02:46,session_8257,desktop,3093.0
user_000097,item_000411,view,2.4,2025-12-10T20:14:13,session_6526,mobile,
user_000289,item_000215,purchase,4.2,2025-09-07T11:30:27,session_1869,mobile,
user_000729,item_000008,watch,4.3,2025-11-28T20:48:36,session_7841,tablet,608.0
user_000552,item_000240,like,4.8,2025-11-30T05:48:45,session_8829,mobile,
user_000324,item_000988,view,3.7,2025-08-24T09:34:28,session_7527,mobile,
user_000146,item_000427,view,5.0,2025-11-25T07:36:28,session_7736,desktop,
user_000385,item_000733,like,3.6,2025-06-27T16:21:19,session_6257,desktop,
user_000768,item_000213,view,3.5,2025-04-17T19:46:14,session_2974,desktop,
user_000758,item_001439,like,2.9,2025-05-08T22:43:56,session_5983,tablet,
user_000656,item_000107,watch,1.1,2025-10-16T22:37:45,session_6942,mobile,573.0
user_000182,item_001283,view,4.7,2025-09-11T17:58:03,session_1522,tablet,
user_000339,item_001400,view,4.4,2025-11-25T02:02:19,session_1782,mobile,
user_000286,item_000789,purchase,4.8,2025-12-24T23:02:13,session_7626,tablet,
user_000249,item_001490,watch,3.6,2025-10-12T13:46:15,session_4567,mobile,1705.0
user_000648,item_001253,purchase,4.7,2025-08-01T19:18:56,session_8206,mobile,
user_000524,item_000875,purchase,3.7,2025-11-28T17:30:55,session_7447,mobile,
user_000076,item_000550,watch,3.1,2025-09-15T23:50:56,session_8684,tablet,7022.0
user_000751,item_001032,view,4.0,2025-08-10T19:18:46,session_3311,tablet,
user_000624,item_000337,purchase,4.2,2025-10-28T00:52:06,session_9110,mobile,
user_000507,item_000333,view,4.4,2025-03-31T03:34:49,session_3185,mobile,
user_000725,item_000858,share,4.9,2025-07-24T15:05:57,session_8866,desktop,
user_000020,item_000019,watch,4.5,2025-11-20T23:31:43,session_7911,mobile,686.0
user_000230,item_000966,share,2.6,2025-04-28T14:42:55,session_5496,tablet,
user_000082,item_001452,view,3.8,2025-11-17T21:26:44,session_6226,mobile,
user_000624,item_000925,watch,4.3,2025-05-19T20:10:30,session_2505,desktop,2904.0
user_000052,item_000314,view,4.1,2025-02-22T18:20:59,session_9704,tablet,
user_000443,item_000114,like,3.1,2025-04-26T23:27:10,session_4509,desktop,
user_000523,item_000481,view,3.5,2025-07-11T23:48:28,session_8577,mobile,
user_000692,item_000264,view,4.0,2025-06-17T18:29:07,session_3915,mobile,
user_000589,item_001062,like,2.8,2025-11-24T06:12:54,session_2415,desktop,
user_000388,item_001390,purchase,4.0,2025-12-11T21:30:00,session_9019,tablet,
user_000001,item_000647,view,3.3,2025-09-28T08:36:55,session_7945,mobile,
user_000754,item_000910,view,4.9,2025-01-29T10:11:28,session_9286,desktop,
user_000200,item_000818,share,2.1,2025-05-26T22:14:38,session_9930,desktop,
user_000040,item_000646,like,2.4,2025-03-10T21:50:18,session_7940,desktop,
user_000577,item_000887,view,3.0,2025-10-07T06:38:05,session_9855,desktop,
user_000555,item_000626,view,3.6,2025-09-16T22:52:53,session_5981,tablet,
user_000523,item_000850,purchase,4.9,2025-05-12T15:17:38,session_4168,tablet,
user_000182,item_001372,like,5.0,2025-10-15T11:10:24,session_7597,tablet,
user_000663,item_001415,watch,2.5,2025-06-21T20:30:23,session_7097,tablet,6522.0
user_000544,item_001105,view,4.0,2025-03-21T22:54:18,session_6368,desktop,
user_000722,item_000337,watch,5.0,2024-12-31T11:24:56,session_6313,mobile,64.0
user_000593,item_000659,view,4.4,2025-05-15T23:18:13,session_1295,tablet,
user_000114,item_001311,view,3.6,2025-08-19T17:11:22,session_8544,desktop,
user_000077,item_001013,like,4.4,2025-07-29T22:25:19,session_4908,tablet,
user_000382,item_000303,view,1.8,2025-10-12T12:00:36,session_5607,desktop,
user_000756,item_000628,watch,2.3,2025-12-15T23:28:14,session_2606,desktop,6338.0
user_000583,item_001159,purchase,2.6,2025-07-01T12:27:11,session_3383,tablet,
user_000259,item_001368,watch,3.8,2025-04-23T14:27:00,session_4300,tablet,1276.0
user_000696,item_000078,watch,2.4,2025-11-18T17:03:30,session_2151,mobile,431.0
user_000147,item_000740,purchase,2.7,2025-03-19T07:17:07,session_8533,tablet,
user_000245,item_000864,purchase,4.9,2025-10-22T07:53:24,session_8837,tablet,
user_000774,item_001076,purchase,2.9,2025-03-08T05:40:14,session_4327,mobile,
user_000200,item_000773,purchase,5.0,2025-12-03T19:33:28,session_8038,tablet,
user_000524,item_000773,watch,4.6,2025-08-14T23:33:37,session_9672,mobile,2860.0
user_000525,item_000627,view,4.7,2025-04-23T23:13:35,session_8105,tablet,
user_000104,item_000920,view,4.1,2025-01-21T14:24:22,session_3957,tablet,
user_000145,item_000413,view,2.3,2025-11-23T18:31:51,session_4860,desktop,
user_000556,item_001224,view,4.1,2025-07-09T22:14:46,session_6896,mobile,
user_000116,item_000859,view,3.0,2025-07-02T09:33:01,session_7175,tablet,
user_000682,item_001468,view,3.0,2025-04-04T23:59:18,session_3891,tablet,
user_000631,item_001206,like,5.0,2025-05-16T20:03:34,session_7465,desktop,
user_000157,item_000750,watch,2.7,2025-09-12T07:09:26,session_8109,mobile,4409.0
user_000090,item_000675,share,5.0,2025-11-07T10:28:25,session_8214,desktop,
user_000758,item_000029,like,2.6,2025-04-18T17:51:49,session_9819,desktop,
user_000686,item_001267,watch,3.9,2025-03-14T22:44:38,session_8899,mobile,4394.0
user_000046,item_001278,view,4.1,2025-04-17T06:36:28,session_5337,desktop,
